Dataset,Source_Attack,Unseen_Attack,Fold,RF_Precision,RF_Recall,RF_F1,RF_Specificity,AE_Precision,AE_Recall,AE_F1,AE_Specificity,Ensemble_Precision,Ensemble_Recall,Ensemble_F1,Ensemble_Specificity,RF_Weight,AE_Weight,Decision_Threshold
KDD,R2L,Probing,4,0.0,0.0,0.0,0.9999424330269948,0.6783701777199826,0.6092160965403144,0.6419360627579666,0.9877958017228973,0.0,0.0,0.0,0.9999424330269948,1.0,0.0,0.5
KDD,R2L,U2R,4,0.034482758620689655,0.038461538461538464,0.03636363636363636,0.9999424330269948,0.003190596137699412,0.7307692307692307,0.006353452599899682,0.9877958017228973,0.034482758620689655,0.038461538461538464,0.03636363636363636,0.9999424330269948,1.0,0.0,0.5
KDD,U2R,DoS,4,0.0,0.0,0.0,0.9999917761467135,0.11437524481002742,0.0006015802813520929,0.0011968654013162444,0.9814058677193199,0.26666666666666666,2.0602064429866194e-06,4.120381052839767e-06,0.9999773844034623,0.6000000000000001,0.3999999999999999,0.5
KDD,U2R,Probing,4,0.0,0.0,0.0,0.9999917761467135,0.5350606621427103,0.5064473748236096,0.5203609729270304,0.9814058677193199,0.08333333333333333,4.865943263101552e-05,9.726207265476827e-05,0.9999773844034623,0.6000000000000001,0.3999999999999999,0.5
KDD,U2R,R2L,4,0.2,0.0017761989342806395,0.0035211267605633804,0.9999917761467135,0.02152980633993292,0.35346358792184723,0.0405873954721599,0.9814058677193199,0.08333333333333333,0.0017761989342806395,0.0034782608695652175,0.9999773844034623,0.6000000000000001,0.3999999999999999,0.5
KDD,DoS,Probing,5,0.9998739283913263,0.3859179601965841,0.5568935856475793,0.9999979440409054,0.6406275270904092,0.5782200379543575,0.6078260869565217,0.9862949766751441,0.9991343656824084,0.5054741861709893,0.6713196329326613,0.9999814963681483,0.8,0.19999999999999996,0.3
KDD,DoS,R2L,5,0.0,0.0,0.0,0.9999979440409054,0.032791642484039464,0.40142095914742454,0.06063044936284373,0.9862949766751441,0.47058823529411764,0.014209591474245116,0.027586206896551724,0.9999814963681483,0.8,0.19999999999999996,0.3
KDD,DoS,U2R,5,0.0,0.0,0.0,0.9999979440409054,0.002842183994016455,0.7307692307692307,0.005662345403069587,0.9862949766751441,0.25,0.11538461538461539,0.15789473684210525,0.9999814963681483,0.8,0.19999999999999996,0.3
KDD,Probing,DoS,5,0.9999681816565378,0.2751745638671723,0.431584321417089,0.9999650486953912,0.11520138588133391,0.000685018642293051,0.0013619388274423506,0.9789983778482744,0.9999551809847859,0.27579108064523605,0.4323410199270097,0.9999506569817287,0.8,0.19999999999999996,0.4
KDD,Probing,R2L,5,0.0,0.0,0.0,0.9999650486953912,0.02051970466967111,0.38010657193605685,0.03893740902474527,0.9789983778482744,0.0,0.0,0.0,0.9999506569817287,0.8,0.19999999999999996,0.4
KDD,Probing,U2R,5,0.0,0.0,0.0,0.9999650486953912,0.001759014951627089,0.6923076923076923,0.0035091139487279464,0.9789983778482744,0.0,0.0,0.0,0.9999506569817287,0.8,0.19999999999999996,0.4
KDD,R2L,DoS,5,0.0,0.0,0.0,0.9999424331453501,0.11001382579498321,0.0005737674943717735,0.0011415811719037814,0.9814716966391237,0.0,0.0,0.0,0.9999424331453501,1.0,0.0,0.5
KDD,R2L,Probing,5,0.0,0.0,0.0,0.9999424331453501,0.4822475008617718,0.4084472775047443,0.44228995969122953,0.9814716966391237,0.0,0.0,0.0,0.9999424331453501,1.0,0.0,0.5
KDD,R2L,U2R,5,0.0,0.0,0.0,0.9999424331453501,0.0018828220179421863,0.6538461538461539,0.003754831584759801,0.9814716966391237,0.0,0.0,0.0,0.9999424331453501,1.0,0.0,0.5
KDD,U2R,DoS,5,0.25,5.150516107466548e-07,1.0301010992723882e-06,0.9999938321227161,0.9865665167356009,0.21904938984410932,0.358500236024007,0.9880939408829522,0.2857142857142857,1.0301032214933097e-06,2.060199015224871e-06,0.9999897202045268,1.0,0.0,0.3
KDD,U2R,Probing,5,0.0,0.0,0.0,0.9999938321227161,0.6754833286634911,0.5865408009342611,0.627877903948328,0.9880939408829522,0.16666666666666666,4.865943263101552e-05,9.729046067033128e-05,0.9999897202045268,1.0,0.0,0.3
KDD,U2R,R2L,5,0.0,0.0,0.0,0.9999938321227161,0.03740026595744681,0.3996447602131439,0.06839945280437756,0.9880939408829522,0.16666666666666666,0.0017761989342806395,0.0035149384885764497,0.9999897202045268,1.0,0.0,0.3
KDD,DoS,Probing,6,0.9992881717878752,0.40985840105104376,0.5812974465148378,0.9999876642200703,0.46096056811810876,0.6001167826383145,0.5214137741512704,0.9703488969756779,0.9988649262202043,0.5994842100141112,0.7492777862247225,0.9999712165134974,0.8,0.19999999999999996,0.3
KDD,DoS,R2L,6,0.0,0.0,0.0,0.9999876642200703,0.01482341690006148,0.38543516873889877,0.02854887514800684,0.9703488969756779,0.2222222222222222,0.007104795737122558,0.013769363166953529,0.9999712165134974,0.8,0.19999999999999996,0.3
KDD,DoS,U2R,6,0.0,0.0,0.0,0.9999876642200703,0.0013156983588394156,0.7307692307692307,0.002626667588304417,0.9703488969756779,0.125,0.07692307692307693,0.09523809523809523,0.9999712165134974,0.8,0.19999999999999996,0.3
KDD,Probing,DoS,6,0.9999605464133872,0.27413621981990705,0.4303054703972473,0.999956824770246,0.9858926625499456,0.22366940279250683,0.3646179544951728,0.9872242439194885,0.9999402763339375,0.27594868643812454,0.43253325927582414,0.9999342091737083,0.8,0.19999999999999996,0.4
KDD,Probing,R2L,6,0.0,0.0,0.0,0.999956824770246,0.03524297469337059,0.40319715808170514,0.06482010279840092,0.9872242439194885,0.0,0.0,0.0,0.9999342091737083,0.8,0.19999999999999996,0.4
KDD,Probing,U2R,6,0.0,0.0,0.0,0.999956824770246,0.0030482913524787422,0.7307692307692307,0.006071257389359323,0.9872242439194885,0.0,0.0,0.0,0.9999342091737083,0.8,0.19999999999999996,0.4
KDD,R2L,DoS,6,0.0,0.0,0.0,0.9999424330269948,0.11528624827857564,0.0006036404877950795,0.0012009925609168122,0.9815086658854006,0.0,0.0,0.0,0.9999321532103868,0.8,0.19999999999999996,0.5
KDD,R2L,Probing,6,0.0,0.0,0.0,0.9999424330269948,0.5754142472737572,0.5931098243394483,0.5841280490726986,0.9815086658854006,0.0,0.0,0.0,0.9999321532103868,0.8,0.19999999999999996,0.5
KDD,R2L,U2R,6,0.0,0.0,0.0,0.9999424330269948,0.0017758046614872365,0.6153846153846154,0.0035413899955732625,0.9815086658854006,0.0,0.0,0.0,0.9999321532103868,0.8,0.19999999999999996,0.5
KDD,U2R,DoS,6,0.0,0.0,0.0,0.9999958880733568,0.9846876678611011,0.22376777765015943,0.3646661065333314,0.9861099117991735,0.0,0.0,0.0,0.9999814963301055,1.0,0.0,0.3
KDD,U2R,Probing,6,0.0,0.0,0.0,0.9999958880733568,0.6716562986003111,0.6724733589606345,0.6720645804459358,0.9861099117991735,0.0,0.0,0.0,0.9999814963301055,1.0,0.0,0.3
KDD,U2R,R2L,6,0.0,0.0,0.0,0.9999958880733568,0.03292298883481248,0.40852575488454707,0.06093522320837197,0.9861099117991735,0.18181818181818182,0.003552397868561279,0.006968641114982578,0.9999814963301055,1.0,0.0,0.3
